GOTERM,GONAME,Fasta,NaCl60gLRPKM,NaCl20_100_3.6gLRPKM,Treatment
GO:0006811,ion transport,TD01GL002772,2.218286135,1.988295066,20gNaCl
GO:0006811,ion transport,TD01GL002793,2.116137442,1.964756891,20gNaCl
GO:0006811,ion transport,TD01GL002795,1.921531895,1.73260157,20gNaCl
GO:0006811,ion transport,TD01GL002814,1.202906434,1.905785449,20gNaCl
GO:0006811,ion transport,TD01GL002826,1.349494894,1.814232446,20gNaCl
GO:0006811,ion transport,TD01GL002831,1.953369404,2.15936063,20gNaCl
GO:0006811,ion transport,TD01GL002833,1.410892038,1.733539991,20gNaCl
GO:0006811,ion transport,TD01GL002843,0.824169666,1.077995594,20gNaCl
GO:0006811,ion transport,TD01GL002874,1.539567859,1.517430328,20gNaCl
GO:0006811,ion transport,TD01GL002875,1.352562826,1.131711997,20gNaCl
GO:0006811,ion transport,TD01GL002876,1.102426808,1.004739043,20gNaCl
GO:0006811,ion transport,TD01GL002877,1.468565529,1.44862924,20gNaCl
GO:0006811,ion transport,TD01GL002878,1.19890995,1.093813023,20gNaCl
GO:0006811,ion transport,TD01GL002881,1.379836421,1.076347432,20gNaCl
GO:0006811,ion transport,TD01GL002888,1.399477582,1.793800103,20gNaCl
GO:0006811,ion transport,TD01GL002889,1.399256272,1.603295423,20gNaCl
GO:0006811,ion transport,TD01GL002890,2.636212099,1.8087638,20gNaCl
GO:0006811,ion transport,TD01GL002891,2.382471678,2.016184447,20gNaCl
GO:0006811,ion transport,TD01GL002902,1.548294216,1.710937675,20gNaCl
GO:0006811,ion transport,TD01GL002962,1.786376449,1.770331436,20gNaCl
GO:0006811,ion transport,TD01GL002978,2.000025659,1.992245859,20gNaCl
GO:0006811,ion transport,TD01GL003003,2.853674605,2.143374292,20gNaCl
GO:0006811,ion transport,TD01GL003009,1.606260951,1.766634311,20gNaCl
GO:0006811,ion transport,TD01GL003013,1.805723958,1.681515061,20gNaCl
GO:0006811,ion transport,TD01GL003035,3.081401213,3.181131135,20gNaCl
GO:0006811,ion transport,TD01GL003038,3.160814562,3.19782004,20gNaCl
GO:0006811,ion transport,TD01GL003042,1.907352404,1.672464096,20gNaCl
GO:0006811,ion transport,TD01GL003050,1.962560864,1.783795836,20gNaCl
GO:0006811,ion transport,TD01GL003073,1.70110056,1.263514759,20gNaCl
GO:0006811,ion transport,TD01GL003077,1.85482854,1.52823928,20gNaCl
GO:0006811,ion transport,TD01GL003079,1.649171355,1.717691482,20gNaCl
GO:0006811,ion transport,TD01GL003139,1.747667762,2.192127334,20gNaCl
GO:0006811,ion transport,TD01GL003150,2.244198951,1.652412683,20gNaCl
GO:0006811,ion transport,TD01GL003154,2.078568461,1.695741713,20gNaCl
GO:0006811,ion transport,TD01GL003165,1.786093886,1.515943658,20gNaCl
GO:0006811,ion transport,TD01GL003166,1.656956846,1.734097149,20gNaCl
GO:0006811,ion transport,TD01GL003168,1.353362703,1.72408779,20gNaCl
GO:0006811,ion transport,TD01GL003255,2.051489008,2.357821343,20gNaCl
GO:0006811,ion transport,TD01GL003256,1.985041628,2.871651231,20gNaCl
GO:0006811,ion transport,TD01GL003300,2.394390701,1.722559517,20gNaCl
GO:0006811,ion transport,TD01GL003316,1.630203511,2.469868915,20gNaCl
GO:0006811,ion transport,TD01GL003374,1.884170638,1.746771698,20gNaCl
GO:0006811,ion transport,TD01GL003404,0.961143638,0.90469073,20gNaCl
GO:0006811,ion transport,TD01GL003405,1.096523675,1.008896156,20gNaCl
GO:0006811,ion transport,TD01GL003406,0.814338288,0.838293726,20gNaCl
GO:0006811,ion transport,TD01GL003407,0.99879403,0.914187811,20gNaCl
GO:0006811,ion transport,TD01GL003448,2.202217445,2.159720773,20gNaCl
GO:0006811,ion transport,TD01GL003504,1.348697229,0.911796931,20gNaCl
GO:0006811,ion transport,TD01GL003556,1.650175717,2.343134947,20gNaCl
GO:0006811,ion transport,TD01GL003596,1.109932874,1.112569594,20gNaCl
GO:0006811,ion transport,TD01GL003597,1.150455741,1.260154256,20gNaCl
GO:0006811,ion transport,TD01GL003598,1.196064768,1.318730129,20gNaCl
GO:0006811,ion transport,TD01GL003599,1.313495135,1.057676256,20gNaCl
GO:0006811,ion transport,TD01GL003606,3.433037015,0.88752614,20gNaCl
GO:0006811,ion transport,TD01GL003609,3.811403823,1.471778664,20gNaCl
GO:0006811,ion transport,TD01GL003616,1.466588819,1.956615818,20gNaCl
GO:0006811,ion transport,TD01GL003620,1.498976185,1.432932558,20gNaCl
GO:0006811,ion transport,TD01GL003621,2.512714916,2.319590624,20gNaCl
GO:0006811,ion transport,TD01GL003639,2.209017351,2.026559949,20gNaCl
GO:0006811,ion transport,TD01GL003640,3.521772209,2.219298726,20gNaCl
GO:0006811,ion transport,TD01GL003641,2.956218555,1.765460632,20gNaCl
GO:0006811,ion transport,TD01GL003642,2.885795738,1.432916205,20gNaCl
GO:0006811,ion transport,TD01GL003649,1.645273924,1.332905514,20gNaCl
GO:0006811,ion transport,TD01GL003662,1.218702373,0.826845517,20gNaCl
GO:0006811,ion transport,TD01GL003663,0.850078979,1.013048026,20gNaCl
GO:0006811,ion transport,TD01GL003712,1.725561616,1.787514194,20gNaCl
GO:0006811,ion transport,TD01GL003715,2.066774593,1.496767186,20gNaCl
GO:0006811,ion transport,TD01GL003729,1.990868933,1.859086352,20gNaCl
GO:0006811,ion transport,TD01GL003730,1.440480712,1.590276345,20gNaCl
GO:0006811,ion transport,TD01GL003731,1.43375831,1.52185393,20gNaCl
GO:0006811,ion transport,TD01GL003733,2.300370432,2.08669611,20gNaCl
GO:0006811,ion transport,TD01GL003738,1.710760157,1.652937977,20gNaCl
GO:0006811,ion transport,TD01GL003739,2.497528595,2.18801008,20gNaCl
GO:0006811,ion transport,TD01GL003772,1.954293403,2.251867464,20gNaCl
GO:0006811,ion transport,TD01GL003777,1.958763516,2.313187982,20gNaCl
GO:0006811,ion transport,TD01GL003778,1.882636297,2.725327824,20gNaCl
GO:0006811,ion transport,TD01GL003779,2.488050461,3.398385501,20gNaCl
GO:0006811,ion transport,TD01GL003780,2.381731369,3.309106892,20gNaCl
GO:0006811,ion transport,TD01GL003781,2.322470643,3.280743283,20gNaCl
GO:0006811,ion transport,TD01GL003782,2.25423034,3.172037878,20gNaCl
GO:0006811,ion transport,TD01GL003783,2.618491273,3.439619903,20gNaCl
GO:0006811,ion transport,TD01GL003784,2.603480059,3.397682101,20gNaCl
GO:0006811,ion transport,TD01GL003785,2.56082456,3.101257019,20gNaCl
GO:0006811,ion transport,TD01GL003786,2.112047866,2.547413037,20gNaCl
GO:0006811,ion transport,TD01GL003792,2.149712536,1.982183574,20gNaCl
GO:0006811,ion transport,TD01GL003793,2.787154939,2.589216783,20gNaCl
GO:0006811,ion transport,TD01GL003796,1.911472601,1.867681764,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000005,2.023366659,2.380899309,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000010,2.007498289,1.918418404,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000016,1.672540396,1.993433765,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000017,2.095270066,2.071676825,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000019,1.754821852,1.916144818,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000146,2.175442729,2.301023266,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000147,2.611650949,2.897902895,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000148,2.839238091,3.054187504,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000151,2.28446131,2.071861347,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000249,0.856732483,0.860731982,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000278,0.695214493,0.384549198,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000296,2.10475051,2.271892604,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000348,0.934616245,0.828448883,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000367,3.44057151,2.641229029,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000459,2.353956754,2.52281637,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000472,1.512533604,2.115392097,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000474,2.002173726,2.419010709,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000504,2.006089967,2.171219577,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000528,2.255245605,2.460540071,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000529,2.298803508,2.519345101,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000533,2.375411826,2.339559551,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000534,2.511397094,2.502952824,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000535,2.519792531,2.542851,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000536,2.033427638,2.18642475,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000539,2.41857213,2.552231919,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000570,1.56342933,1.331178972,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000571,2.088507632,2.273157875,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000614,2.390035682,1.399988124,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000657,1.987804623,2.388138288,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000658,2.17386103,2.609890106,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000667,2.007182477,3.007724046,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000715,1.780695,1.66746058,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000732,2.159778816,2.598520287,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000751,2.166828239,2.105993821,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000828,1.528291477,1.258481188,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000848,2.407426173,1.21833468,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000850,1.698946899,1.285062524,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000973,2.751132007,1.656916656,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000981,2.148947467,1.500908633,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000983,1.74760908,2.29011785,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000990,1.872026025,1.422670387,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000991,2.066419071,1.734676337,20gNaCl
GO:0006629,lipid metabolic process,TD01GL000992,2.483566145,2.16778653,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001040,3.068656681,1.612296658,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001064,0.915939535,0.774488838,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001066,1.317593509,1.385548787,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001164,2.012016316,1.430038012,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001185,2.39531464,3.105608014,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001207,2.674109258,2.518414128,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001248,1.591454835,1.523044633,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001249,1.644546039,1.507510922,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001250,1.924766231,1.493753143,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001251,1.767269056,1.448099648,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001252,1.146693534,1.240319373,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001255,1.793914788,2.036251573,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001261,2.23592444,2.818362771,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001271,1.785734015,2.015484118,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001279,2.482452497,2.501979205,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001316,0.983140048,0.707971397,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001317,1.415271943,0.833185761,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001327,3.034183857,1.954755027,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001328,2.503698219,1.717421936,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001636,2.636957195,2.737556627,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001684,2.119489758,1.667283959,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001686,2.373815567,2.771200921,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001712,2.73336555,1.647569972,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001742,2.051523398,2.269284883,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001818,1.75991821,1.577531464,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001868,2.264129897,2.156091146,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001889,1.763288983,2.052667569,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001910,2.695069441,2.000977042,20gNaCl
GO:0006629,lipid metabolic process,TD01GL001987,2.001446756,1.803252395,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002043,2.395559405,2.637014058,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002067,1.988025749,1.909758728,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002124,2.749436239,2.064914449,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002136,2.328350246,1.722950446,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002179,1.274565257,0.795945858,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002180,1.523131447,1.264201406,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002195,1.992991125,1.331963437,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002204,1.512627237,1.119080639,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002206,1.907227741,1.280985651,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002208,1.274683117,0.781287713,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002224,1.603837863,2.021576583,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002254,2.484726849,2.495981678,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002265,2.509695785,2.743231385,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002267,3.205915061,3.551547625,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002268,2.616312877,2.93210801,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002269,2.408729906,2.899485478,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002270,2.124428996,2.836658161,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002280,1.818461461,1.890809964,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002281,1.789819932,1.8923311,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002282,2.12111928,1.987170058,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002295,3.173705064,2.922167376,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002301,2.057044792,2.458596117,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002337,2.253402008,2.407885928,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002338,2.098550637,2.265196418,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002360,1.544983543,1.457699351,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002367,2.169506371,2.127000857,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002386,2.010418738,2.374916343,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002409,2.446834294,1.973880242,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002429,1.462876198,0.992920426,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002430,1.525058043,1.122525633,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002476,2.195977814,2.412832075,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002492,2.335201516,2.373004602,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002495,2.450832424,2.189589588,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002506,2.563452003,2.64556807,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002517,2.426758368,2.462764377,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002518,2.634200298,2.50723182,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002519,2.600924523,2.326487772,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002520,2.584120666,2.41121961,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002531,1.710122985,1.975193586,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002569,2.093297506,1.710284475,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002668,1.854342415,1.538495326,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002732,2.051698971,2.412429375,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002772,2.218286135,1.988295066,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002790,2.700181174,2.707490686,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002822,1.7393919,1.828781595,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002827,1.493946206,1.285947565,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002907,2.303338372,1.922442845,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002921,1.910608469,2.091030593,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002929,1.62964134,2.057352077,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002930,1.965971264,2.263162974,20gNaCl
GO:0006629,lipid metabolic process,TD01GL002931,2.06376967,2.415228661,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003058,1.806506796,1.90978574,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003098,2.604474361,2.011817776,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003102,2.304044908,2.105994618,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003137,2.003999927,2.149659017,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003141,2.052801459,2.328445093,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003198,2.555823242,3.2532775,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003213,2.787742171,1.900835575,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003246,2.258780087,2.322975394,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003257,1.914401353,2.272574075,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003259,1.655997088,2.049961572,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003262,1.557647912,1.977685307,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003263,1.599614923,2.156748879,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003357,2.218879844,1.652109317,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003529,1.701154372,1.471967578,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003530,1.319298515,0.936967445,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003531,1.382734769,0.788179034,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003631,1.990485101,2.185632025,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003632,1.967332932,2.125299095,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003728,2.691649403,2.790537774,20gNaCl
GO:0006629,lipid metabolic process,TD01GL003773,2.131961187,2.491966968,20gNaCl
GO:0006869,lipid transport,TD01GL001757,1.548316831,1.336443259,20gNaCl
GO:0006869,lipid transport,TD01GL002333,2.395467121,2.535796564,20gNaCl
GO:0006869,lipid transport,TD01GL002916,2.160662987,2.290518871,20gNaCl
